image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-33818,HIGH,https://avd.aquasec.com/nvd/cve-2026-33818,usr/local/bin/backing-image-manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-39821,HIGH,https://avd.aquasec.com/nvd/cve-2026-39821,usr/local/bin/backing-image-manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-39822,HIGH,https://avd.aquasec.com/nvd/cve-2026-39822,usr/local/bin/backing-image-manager,"1.25.12, 1.26.5, 1.27.0-rc.2",false,not_affected,vulnerable_code_not_in_execute_path
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-42505,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-42505,usr/local/bin/backing-image-manager,"1.25.12, 1.26.5, 1.27.0-rc.2",false,not_affected,vulnerable_code_not_in_execute_path
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-56853,HIGH,https://avd.aquasec.com/nvd/cve-2026-56853,usr/local/bin/backing-image-manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-56859,HIGH,https://avd.aquasec.com/nvd/cve-2026-56859,usr/local/bin/backing-image-manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,stdlib,v1.25.11,gobinary,CVE-2026-56862,HIGH,https://avd.aquasec.com/nvd/cve-2026-56862,usr/local/bin/backing-image-manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,google.golang.org/grpc,v1.81.1,gobinary,CVE-2026-84304,HIGH,https://avd.aquasec.com/nvd/cve-2026-84304,usr/local/bin/backing-image-manager,1.83.1,false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,google.golang.org/grpc,v1.81.1,gobinary,GHSA-hrxh-6v49-42gf,HIGH,https://github.com/advisories/GHSA-hrxh-6v49-42gf,usr/local/bin/backing-image-manager,1.82.1,false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,tar,1.34-150000.3.37.1,sles,SUSE-SU-2026:2714-1,MEDIUM,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),1.34-150000.3.42.1,false,not_affected,vulnerable_code_not_in_execute_path
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,krb5,1.20.1-150600.11.14.1,sles,SUSE-SU-2026:2848-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),1.20.1-150600.11.19.1,false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,curl,8.14.1-150700.7.17.1,sles,SUSE-SU-2026:2925-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),8.14.1-150700.7.20.1,false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,libcurl4,8.14.1-150700.7.17.1,sles,SUSE-SU-2026:2925-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),8.14.1-150700.7.20.1,false,not_affected,vulnerable_code_not_in_execute_path
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,qemu-img,9.2.4-150700.3.20.1,sles,SUSE-SU-2026:3038-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),9.2.4-150700.3.23.1,false,affected,
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,qemu-pr-helper,9.2.4-150700.3.20.1,sles,SUSE-SU-2026:3038-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),9.2.4-150700.3.23.1,false,not_affected,vulnerable_code_not_in_execute_path
longhornio/backing-image-manager:v1.11.3,longhorn/v1.11.3,qemu-tools,9.2.4-150700.3.20.1,sles,SUSE-SU-2026:3038-1,HIGH,,longhornio/backing-image-manager:v1.11.3 (sles 15.7),9.2.4-150700.3.23.1,false,affected,
