image,critical,high,total
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so10,1,0,1
registry.rancher.com/suse-observability/clickhouse:26.5.1-so8,0,0,0
registry.rancher.com/suse-observability/container-tools:1.8.6-so19,1,0,1
registry.rancher.com/suse-observability/contrib-stackpacks:20260818125350-main-bc684a1,0,0,0
registry.rancher.com/suse-observability/elasticsearch-exporter:1.10.0-so14,1,0,1
registry.rancher.com/suse-observability/elasticsearch:8.19.16-so11,0,0,0
registry.rancher.com/suse-observability/envoy:1.38.3-so2,0,0,0
registry.rancher.com/suse-observability/hadoop:3.5.0-so13,0,1,1
registry.rancher.com/suse-observability/hbase-master:2.5-8.3.5,0,2,2
registry.rancher.com/suse-observability/hbase-regionserver:2.5-8.3.5,0,2,2
registry.rancher.com/suse-observability/jmx-exporter:0.20.0-so11,0,0,0
registry.rancher.com/suse-observability/kafka:3.9.2-so17,0,0,0
registry.rancher.com/suse-observability/kafkaup-operator:0.0.14,0,0,0
registry.rancher.com/suse-observability/kubernetes-rbac-agent:23f4b80a-1030-release,0,0,0
registry.rancher.com/suse-observability/nginx-prometheus-exporter:1.5.1-so13,1,0,1
registry.rancher.com/suse-observability/s3proxy:3.2.0-so10,0,0,0
registry.rancher.com/suse-observability/spotlight:5.2.0-snapshot.218,0,4,4
registry.rancher.com/suse-observability/stackgraph-console:2.5-8.3.5,0,1,1
registry.rancher.com/suse-observability/stackgraph-hbase:2.5-8.3.5,0,2,2
registry.rancher.com/suse-observability/stackpacks:20260817092815-master-01de993-prime-selfhosted,0,0,0
registry.rancher.com/suse-observability/stackstate-correlate:2.10.4-pre.28,1,0,1
registry.rancher.com/suse-observability/stackstate-kafka-to-es:2.10.4-pre.28,1,0,1
registry.rancher.com/suse-observability/stackstate-receiver:2.10.4-pre.28,1,0,1
registry.rancher.com/suse-observability/stackstate-server:2.10.4-pre.28-2.5,1,2,3
registry.rancher.com/suse-observability/stackstate-ui:2.10.4-pre.28,0,1,1
registry.rancher.com/suse-observability/sts-opentelemetry-collector:v0.0.54,1,0,1
registry.rancher.com/suse-observability/suse-observability-borg:20260818035140-f3be0255,0,0,0
registry.rancher.com/suse-observability/suse-observability-mcp:20260818033424-3d67dda0,0,0,0
registry.rancher.com/suse-observability/suse-stackpacks:20260818125311-main-73cf9d9,0,0,0
registry.rancher.com/suse-observability/tephra-server:2.5-8.3.5,0,1,1
registry.rancher.com/suse-observability/victoria-metrics:1.144.0-so12,0,0,0
registry.rancher.com/suse-observability/vmagent:1.144.0-so12,0,0,0
registry.rancher.com/suse-observability/vmbackup:1.144.0-so15,2,0,2
registry.rancher.com/suse-observability/vmrestore:1.144.0-so14,1,0,1
registry.rancher.com/suse-observability/wait:1.0.12-so9,0,0,0
registry.rancher.com/suse-observability/workload-observer:64188fd0-1029-release,0,0,0
registry.rancher.com/suse-observability/zookeeper:3.9.5-so20,0,0,0
