image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39827,HIGH,https://avd.aquasec.com/nvd/cve-2026-39827,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39828,HIGH,https://avd.aquasec.com/nvd/cve-2026-39828,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39829,HIGH,https://avd.aquasec.com/nvd/cve-2026-39829,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39830,HIGH,https://avd.aquasec.com/nvd/cve-2026-39830,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39835,HIGH,https://avd.aquasec.com/nvd/cve-2026-39835,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-42508,HIGH,https://avd.aquasec.com/nvd/cve-2026-42508,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-46595,HIGH,https://avd.aquasec.com/nvd/cve-2026-46595,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-46597,HIGH,https://avd.aquasec.com/nvd/cve-2026-46597,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39831,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39831,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39832,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39832,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39833,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39833,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39834,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39834,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/aks-operator:v1.14.3,rancher/v2.14.2,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-46598,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-46598,usr/bin/aks-operator,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/appco-alertmanager:0.30.0-12.16,rancher/v2.14.2,glibc,2.38-150600.14.37.1,sles,SUSE-SU-2026:0371-1,HIGH,,rancher/appco-alertmanager:0.30.0-12.16 (sles 15.7),2.38-150600.14.40.1,false,affected,
