image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,libgcrypt20,1.11.0-150700.5.7.1,sles,SUSE-SU-2026:3182-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),1.11.0-150700.5.10.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,libudev1,254.27-150600.4.62.1,sles,SUSE-SU-2026:3244-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),254.27-150600.4.71.2,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,gzip,1.10-150200.10.1,sles,SUSE-SU-2026:3269-1,HIGH,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),1.10-150200.13.1,false,affected,
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,libssh-config,0.9.8-150600.11.12.1,sles,SUSE-SU-2026:3330-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),0.9.8-150600.11.15.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,libssh4,0.9.8-150600.11.12.1,sles,SUSE-SU-2026:3330-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),0.9.8-150600.11.15.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7,observability/v2.10.3-pre.77,libglib-2_0-0,2.78.6-150600.4.35.1,sles,SUSE-SU-2026:3341-1,HIGH,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.2-so7 (sles 15.7),2.78.6-150600.4.38.1,false,affected,
registry.rancher.com/suse-observability/clickhouse:26.5.1-so5,observability/v2.10.3-pre.77,pam,1.3.0-150000.6.86.1,sles,SUSE-SU-2026:3163-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse:26.5.1-so5 (sles 15.7),1.3.0-150000.6.89.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse:26.5.1-so5,observability/v2.10.3-pre.77,gzip,1.10-150200.10.1,sles,SUSE-SU-2026:3269-1,HIGH,,registry.rancher.com/suse-observability/clickhouse:26.5.1-so5 (sles 15.7),1.10-150200.13.1,false,affected,
registry.rancher.com/suse-observability/clickhouse:26.5.1-so5,observability/v2.10.3-pre.77,libssh-config,0.9.8-150600.11.12.1,sles,SUSE-SU-2026:3330-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse:26.5.1-so5 (sles 15.7),0.9.8-150600.11.15.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse:26.5.1-so5,observability/v2.10.3-pre.77,libssh4,0.9.8-150600.11.12.1,sles,SUSE-SU-2026:3330-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse:26.5.1-so5 (sles 15.7),0.9.8-150600.11.15.1,false,not_affected,vulnerable_code_not_in_execute_path
