image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,stdlib,v1.25.7,gobinary,CVE-2026-25679,LOW,https://avd.aquasec.com/nvd/cve-2026-25679,bin/cni,"1.25.8, 1.26.1",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,google.golang.org/grpc,v1.78.0,gobinary,CVE-2026-33186,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-33186,bin/containerd-shim-runc-v2,1.79.3,false,affected,
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,stdlib,v1.25.7,gobinary,CVE-2026-25679,LOW,https://avd.aquasec.com/nvd/cve-2026-25679,bin/containerd-shim-runc-v2,"1.25.8, 1.26.1",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,github.com/buger/jsonparser,v1.1.1,gobinary,GHSA-6g7g-w4f8-9c9x,HIGH,https://github.com/advisories/GHSA-6g7g-w4f8-9c9x,bin/k3s,,false,affected,
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,google.golang.org/grpc,v1.72.2,gobinary,CVE-2026-33186,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-33186,bin/k3s,1.79.3,false,affected,
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,stdlib,v1.25.7,gobinary,CVE-2026-25679,LOW,https://avd.aquasec.com/nvd/cve-2026-25679,bin/k3s,"1.25.8, 1.26.1",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.35.3-rc1-k3s1,k3s/v1.35.3-rc1,stdlib,v1.25.7,gobinary,CVE-2026-25679,LOW,https://avd.aquasec.com/nvd/cve-2026-25679,bin/runc,"1.25.8, 1.26.1",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,google.golang.org/grpc,v1.72.1,gobinary,CVE-2026-33186,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-33186,home/klipper-helm/.local/share/helm/plugins/helm-mapkubeapis/bin/mapkubeapis,1.79.3,false,affected,
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,google.golang.org/grpc,v1.72.1,gobinary,CVE-2026-33186,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-33186,home/klipper-helm/.local/share/helm/plugins/helm-set-status/helm-set-status,1.79.3,false,affected,
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,google.golang.org/grpc,v1.72.1,gobinary,CVE-2026-33186,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-33186,usr/bin/helm,1.79.3,false,affected,
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,stdlib,v1.24.11,gobinary,CVE-2025-61726,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-61726,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,stdlib,v1.24.11,gobinary,CVE-2026-25679,LOW,https://avd.aquasec.com/nvd/cve-2026-25679,usr/bin/helm,"1.25.8, 1.26.1",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,stdlib,v1.24.11,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260309,k3s/v1.35.3-rc1,stdlib,v1.24.11,gobinary,CVE-2025-68121,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-68121,usr/bin/helm,"1.24.13, 1.25.7, 1.26.0-rc.3",false,not_affected,vulnerable_code_not_in_execute_path
