image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
longhornio/backing-image-manager:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.4.4-150400.3.25.1,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/backing-image-manager:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-engine:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.4.4-150400.3.25.1,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/longhorn-engine:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-instance-manager:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.6.4-lp156.226.2,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/longhorn-instance-manager:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-instance-manager:v1.7.x-head,longhorn/v1.7-head,liblzma5,5.4.1-150600.1.2,sles,SUSE-SU-2025:1137-1,HIGH,,longhornio/longhorn-instance-manager:v1.7.x-head (sles 15.6),5.4.1-150600.3.3.1,false,affected,
longhornio/longhorn-instance-manager:v1.7.x-head,longhorn/v1.7-head,libxml2-2,2.10.3-150500.5.20.1,sles,SUSE-SU-2025:0746-1,HIGH,,longhornio/longhorn-instance-manager:v1.7.x-head (sles 15.6),2.10.3-150500.5.23.1,false,affected,
longhornio/longhorn-manager:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.4.4-150400.3.25.1,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/longhorn-manager:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-share-manager:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.4.4-150400.3.25.1,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/longhorn-share-manager:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-ui:v1.7.x-head,longhorn/v1.7-head,libexpat1,2.4.4-150400.3.25.1,sles,SUSE-SU-2025:1201-1,HIGH,,longhornio/longhorn-ui:v1.7.x-head (sles 15.6),2.7.1-150400.3.28.1,false,affected,
longhornio/longhorn-ui:v1.7.x-head,longhorn/v1.7-head,libfreetype6,2.10.4-150000.4.15.1,sles,SUSE-SU-2025:0998-1,HIGH,,longhornio/longhorn-ui:v1.7.x-head (sles 15.6),2.10.4-150000.4.18.1,false,affected,
longhornio/longhorn-ui:v1.7.x-head,longhorn/v1.7-head,liblzma5,5.4.1-150600.1.2,sles,SUSE-SU-2025:1137-1,HIGH,,longhornio/longhorn-ui:v1.7.x-head (sles 15.6),5.4.1-150600.3.3.1,false,affected,
longhornio/longhorn-ui:v1.7.x-head,longhorn/v1.7-head,libxslt1,1.1.34-150400.3.3.1,sles,SUSE-SU-2025:1125-1,HIGH,,longhornio/longhorn-ui:v1.7.x-head (sles 15.6),1.1.34-150400.3.6.1,false,affected,
longhornio/support-bundle-kit:v0.0.51,longhorn/v1.7-head,liblzma5,5.4.1-150600.1.2,sles,SUSE-SU-2025:1137-1,HIGH,,longhornio/support-bundle-kit:v0.0.51 (sles 15.6),5.4.1-150600.3.3.1,false,affected,
longhornio/support-bundle-kit:v0.0.51,longhorn/v1.7-head,libxml2-2,2.10.3-150500.5.20.1,sles,SUSE-SU-2025:0746-1,HIGH,,longhornio/support-bundle-kit:v0.0.51 (sles 15.6),2.10.3-150500.5.23.1,false,affected,
