image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-33811,HIGH,https://avd.aquasec.com/nvd/cve-2026-33811,manager,"1.25.10, 1.26.3",false,affected,
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-33814,HIGH,https://avd.aquasec.com/nvd/cve-2026-33814,manager,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-33818,HIGH,https://avd.aquasec.com/nvd/cve-2026-33818,manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-39820,HIGH,https://avd.aquasec.com/nvd/cve-2026-39820,manager,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-39821,HIGH,https://avd.aquasec.com/nvd/cve-2026-39821,manager,"1.25.13, 1.26.6, 1.27.0-rc.3",false,affected,
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-39822,HIGH,https://avd.aquasec.com/nvd/cve-2026-39822,manager,"1.25.12, 1.26.5, 1.27.0-rc.2",false,not_affected,vulnerable_code_not_in_execute_path
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,stdlib,v1.25.9,gobinary,CVE-2026-39825,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39825,manager,"1.25.10, 1.26.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39827,MEDIUM,https://avd.aquasec.com/nvd/cve-2026-39827,manager,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39828,HIGH,https://avd.aquasec.com/nvd/cve-2026-39828,manager,0.52.0,false,not_affected,vulnerable_code_not_present
rancher/cluster-api-controller:v1.13.3,rancher/v2.16-head,golang.org/x/crypto,v0.51.0,gobinary,CVE-2026-39829,HIGH,https://avd.aquasec.com/nvd/cve-2026-39829,manager,0.52.0,false,not_affected,vulnerable_code_not_present
