image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,stdlib,v1.24.12,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,bin/cni,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,stdlib,v1.24.12,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,bin/containerd-shim-runc-v2,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,go.opentelemetry.io/otel/sdk,v1.38.0,gobinary,CVE-2026-24051,HIGH,https://avd.aquasec.com/nvd/cve-2026-24051,bin/k3s,1.40.0,false,affected,
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,stdlib,v1.24.12,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,bin/k3s,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,severity_changed_due_to_suse_cvss_score
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,golang.org/x/crypto,v0.28.0,gobinary,CVE-2024-45337,CRITICAL,https://avd.aquasec.com/nvd/cve-2024-45337,bin/k3s,0.31.0,false,not_affected,vulnerable_code_not_present
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,golang.org/x/crypto,v0.28.0,gobinary,CVE-2025-22869,HIGH,https://avd.aquasec.com/nvd/cve-2025-22869,bin/k3s,0.35.0,false,not_affected,vulnerable_code_not_present
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,golang.org/x/crypto,v0.28.0,gobinary,CVE-2025-47914,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-47914,bin/k3s,0.45.0,false,not_affected,vulnerable_code_not_present
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,golang.org/x/crypto,v0.28.0,gobinary,CVE-2025-58181,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-58181,bin/k3s,0.45.0,false,not_affected,vulnerable_code_not_present
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,gopkg.in/square/go-jose.v2,v2.6.0,gobinary,CVE-2024-28180,MEDIUM,https://avd.aquasec.com/nvd/cve-2024-28180,bin/k3s,,false,not_affected,vulnerable_code_not_in_execute_path
rancher/k3s:v1.32.12-k3s1,k3s/v1.32.12,stdlib,v1.24.12,gobinary,CVE-2025-68121,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-68121,bin/runc,"1.24.13, 1.25.7, 1.26.0-rc.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-helm:v0.9.14-build20260210,k3s/v1.32.12,stdlib,v1.24.11,gobinary,CVE-2025-61726,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-61726,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260210,k3s/v1.32.12,stdlib,v1.24.11,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,usr/bin/helm,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/klipper-helm:v0.9.14-build20260210,k3s/v1.32.12,stdlib,v1.24.11,gobinary,CVE-2025-68121,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-68121,usr/bin/helm,"1.24.13, 1.25.7, 1.26.0-rc.3",false,not_affected,vulnerable_code_not_in_execute_path
rancher/klipper-helm:v0.9.14-build20260210,k3s/v1.32.12,stdlib,v1.24.11,gobinary,CVE-2025-61728,HIGH,https://avd.aquasec.com/nvd/cve-2025-61728,usr/bin/helm,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_in_execute_path
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libcrypto3,3.5.4-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libcrypto3,3.5.4-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libcrypto3,3.5.4-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libssl3,3.5.4-r0,alpine,CVE-2025-15467,CRITICAL,https://avd.aquasec.com/nvd/cve-2025-15467,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libssl3,3.5.4-r0,alpine,CVE-2025-69419,HIGH,https://avd.aquasec.com/nvd/cve-2025-69419,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,libssl3,3.5.4-r0,alpine,CVE-2025-69421,HIGH,https://avd.aquasec.com/nvd/cve-2025-69421,rancher/local-path-provisioner:v0.0.34 (alpine 3.23.2),3.5.5-r0,false,affected,
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,stdlib,v1.25.5,gobinary,CVE-2025-68121,HIGH,https://avd.aquasec.com/nvd/cve-2025-68121,usr/bin/local-path-provisioner,"1.24.13, 1.25.7, 1.26.0-rc.3",false,affected,severity_changed_due_to_suse_cvss_score
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,stdlib,v1.25.5,gobinary,CVE-2025-61730,LOW,https://avd.aquasec.com/nvd/cve-2025-61730,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,affected,severity_changed_due_to_suse_cvss_score
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,stdlib,v1.25.5,gobinary,CVE-2025-61726,HIGH,https://avd.aquasec.com/nvd/cve-2025-61726,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_in_execute_path
rancher/local-path-provisioner:v0.0.34,k3s/v1.32.12,stdlib,v1.25.5,gobinary,CVE-2025-61728,HIGH,https://avd.aquasec.com/nvd/cve-2025-61728,usr/bin/local-path-provisioner,"1.24.12, 1.25.6",false,not_affected,vulnerable_code_not_present
rancher/mirrored-coredns-coredns:1.14.1,k3s/v1.32.12,github.com/coredns/coredns,v0.0.0-20260116044707-80527fd38984,gobinary,CVE-2023-28452,HIGH,https://avd.aquasec.com/nvd/cve-2023-28452,coredns,1.11.0,true,affected,
rancher/mirrored-coredns-coredns:1.14.1,k3s/v1.32.12,github.com/coredns/coredns,v0.0.0-20260116044707-80527fd38984,gobinary,CVE-2025-47950,MEDIUM,https://avd.aquasec.com/nvd/cve-2025-47950,coredns,1.12.2,true,affected,severity_changed_due_to_suse_cvss_score
rancher/mirrored-coredns-coredns:1.14.1,k3s/v1.32.12,github.com/coredns/coredns,v0.0.0-20260116044707-80527fd38984,gobinary,CVE-2025-68151,HIGH,https://avd.aquasec.com/nvd/cve-2025-68151,coredns,1.14.0,true,affected,severity_changed_due_to_suse_cvss_score
