image,critical,high,total
registry.rancher.com/suse-observability/clickhouse-backup:2.6.39-d0d7ba46-65,0,6,6
registry.rancher.com/suse-observability/clickhouse:25.9.5-85835861-137,0,1,1
registry.rancher.com/suse-observability/container-tools:1.8.1-bci,0,20,20
registry.rancher.com/suse-observability/elasticsearch-exporter:v1.8.0-d2aa61ab,0,4,4
registry.rancher.com/suse-observability/elasticsearch:8.19.4-8fb32031,0,3,3
registry.rancher.com/suse-observability/envoy:v1.31.1-92f410cd,0,1,1
registry.rancher.com/suse-observability/hadoop:3.4.2-java21-8-5e4f83b6,0,3,3
registry.rancher.com/suse-observability/hbase-master:2.5-7.13.16,0,5,5
registry.rancher.com/suse-observability/hbase-regionserver:2.5-7.13.16,0,5,5
registry.rancher.com/suse-observability/jmx-exporter:0.20.0-d19cf0ff-182,0,3,3
registry.rancher.com/suse-observability/kafka:3.9.1-4e2ea587-187,0,7,7
registry.rancher.com/suse-observability/kafkaup-operator:0.0.6,0,4,4
registry.rancher.com/suse-observability/kubernetes-rbac-agent:d8fef854,0,0,0
registry.rancher.com/suse-observability/minio:RELEASE.2025-11-19T12-41-50Z-15bb6f44-162,0,5,5
registry.rancher.com/suse-observability/nginx-prometheus-exporter:1.5.1-f5b5d433-31,0,2,2
registry.rancher.com/suse-observability/spotlight:5.2.0-snapshot.175,0,13,13
registry.rancher.com/suse-observability/stackgraph-console:2.5-7.13.16,0,5,5
registry.rancher.com/suse-observability/stackgraph-hbase:2.5-7.13.16,0,5,5
registry.rancher.com/suse-observability/stackpacks:20260106155823-master-7725f27-prime-selfhosted,0,0,0
registry.rancher.com/suse-observability/stackstate-correlate:7.0.0-snapshot.20260112180233-master-bdc7466,0,8,8
registry.rancher.com/suse-observability/stackstate-kafka-to-es:7.0.0-snapshot.20260112180233-master-bdc7466,0,8,8
registry.rancher.com/suse-observability/stackstate-receiver:7.0.0-snapshot.20260112180233-master-bdc7466,0,8,8
registry.rancher.com/suse-observability/stackstate-server:7.0.0-snapshot.20260112180233-master-bdc7466-2.5,0,13,13
registry.rancher.com/suse-observability/stackstate-ui:7.0.0-snapshot.20260112180233-master-bdc7466,0,2,2
registry.rancher.com/suse-observability/sts-opentelemetry-collector:v0.0.25,0,1,1
registry.rancher.com/suse-observability/tephra-server:2.5-7.13.16,0,5,5
registry.rancher.com/suse-observability/victoria-metrics:v1.109.0-accea47f,0,4,4
registry.rancher.com/suse-observability/vmagent:v1.109.0-e6dc53fb,0,4,4
registry.rancher.com/suse-observability/vmbackup:v1.109.0-4c7c50f9,0,15,15
registry.rancher.com/suse-observability/vmrestore:v1.109.0-4af7dbf5,0,4,4
registry.rancher.com/suse-observability/wait:1.0.11-04b49abf,0,2,2
registry.rancher.com/suse-observability/workload-observer:53fa70d5,0,2,2
registry.rancher.com/suse-observability/zookeeper:3.9.3-eda4e09e-204,0,5,5
