image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
stgregistry.suse.com/rancher/rancher-ai-mcp:head,rancher-ai/main-head,golang.org/x/crypto,v0.54.0,gobinary,CVE-2026-56854,CRITICAL,https://avd.aquasec.com/nvd/cve-2026-56854,usr/local/bin/mcp,0.55.0,false,not_affected,vulnerable_code_not_in_execute_path
stgregistry.suse.com/rancher/rancher-ai-mcp:head,rancher-ai/main-head,golang.org/x/crypto,v0.54.0,gobinary,CVE-2026-56855,HIGH,https://avd.aquasec.com/nvd/cve-2026-56855,usr/local/bin/mcp,0.56.0,false,affected,severity_changed_due_to_suse_cvss_score
stgregistry.suse.com/rancher/rancher-ai-mcp:head,rancher-ai/main-head,golang.org/x/crypto,v0.54.0,gobinary,CVE-2026-78662,HIGH,https://avd.aquasec.com/nvd/cve-2026-78662,usr/local/bin/mcp,0.56.0,false,affected,severity_changed_due_to_suse_cvss_score
