image,critical,high,total
registry.rancher.com/suse-observability/clickhouse-backup:2.6.43-18e7ac19-main-101,0,0,0
registry.rancher.com/suse-observability/clickhouse:rebuilt_zero_cve_25.9.6-18e7ac19-main-15,0,0,0
registry.rancher.com/suse-observability/container-tools:1.8.6-18eefcbf-main-103,0,0,0
registry.rancher.com/suse-observability/elasticsearch-exporter:1.10.0-18e7ac19-main-6,0,0,0
registry.rancher.com/suse-observability/elasticsearch:rebuilt_zero_cve_8.19.15-eb2bd4f2-main-20,0,0,0
registry.rancher.com/suse-observability/envoy:1.38.0-1.3-release,0,0,0
registry.rancher.com/suse-observability/hadoop:3.4.3-java21-9-3361d39f-release-393,0,0,0
registry.rancher.com/suse-observability/hbase-master:2.5-8.0.5,0,0,0
registry.rancher.com/suse-observability/hbase-regionserver:2.5-8.0.5,0,0,0
registry.rancher.com/suse-observability/jmx-exporter:0.20.0-18e7ac19-main-9,0,0,0
registry.rancher.com/suse-observability/kafka:rebuilt_zero_cve_3.9.2-18e7ac19-main-32,0,0,0
registry.rancher.com/suse-observability/kafkaup-operator:0.0.9,0,0,0
registry.rancher.com/suse-observability/kubernetes-rbac-agent:e78c10a7-736-release,0,0,0
registry.rancher.com/suse-observability/nginx-prometheus-exporter:1.5.1-18e7ac19-main-75,0,0,0
registry.rancher.com/suse-observability/s3proxy:3.1.0-18e7ac19-main-64,0,0,0
registry.rancher.com/suse-observability/spotlight:5.2.0-snapshot.198,0,0,0
registry.rancher.com/suse-observability/stackgraph-console:2.5-8.0.5,0,0,0
registry.rancher.com/suse-observability/stackgraph-hbase:2.5-8.0.5,0,0,0
registry.rancher.com/suse-observability/stackpacks:20260513085613-master-ff37024-prime-selfhosted,0,0,0
registry.rancher.com/suse-observability/stackstate-correlate:2.10.1-pre.25,0,0,0
registry.rancher.com/suse-observability/stackstate-kafka-to-es:2.10.1-pre.25,0,0,0
registry.rancher.com/suse-observability/stackstate-receiver:2.10.1-pre.25,0,0,0
registry.rancher.com/suse-observability/stackstate-server:2.10.1-pre.25-2.5,0,0,0
registry.rancher.com/suse-observability/stackstate-ui:2.10.1-pre.25,0,0,0
registry.rancher.com/suse-observability/sts-opentelemetry-collector:v0.0.35,0,0,0
registry.rancher.com/suse-observability/suse-observability-borg:20260517045353-45510412,0,0,0
registry.rancher.com/suse-observability/suse-observability-mcp:20260517044342-ce870052,0,0,0
registry.rancher.com/suse-observability/tephra-server:2.5-8.0.5,0,0,0
registry.rancher.com/suse-observability/victoria-metrics:v1.143.0-18e7ac19-main-71,0,0,0
registry.rancher.com/suse-observability/vmagent:v1.143.0-18e7ac19-main-71,0,0,0
registry.rancher.com/suse-observability/vmbackup:v1.143.0-18e7ac19-main-71,0,0,0
registry.rancher.com/suse-observability/vmrestore:v1.143.0-18e7ac19-main-71,0,0,0
registry.rancher.com/suse-observability/wait:1.0.12-18e7ac19-main-10,0,0,0
registry.rancher.com/suse-observability/workload-observer:5fe52727-196-release,0,0,0
registry.rancher.com/suse-observability/zookeeper:rebuilt_zero_cve_3.9.5-18e7ac19-main-18,0,0,0
